tipo,quantity,date,name,id,fk_place,type,fk_type,,
Confirmed,337,3/28/2020,Fujian,5005,5001,province,1,,
Confirmed,338,3/29/2020,Fujian,5005,5001,province,1,,
Confirmed,340,3/30/2020,Fujian,5005,5001,province,1,,
Confirmed,343,3/31/2020,Fujian,5005,5001,province,1,,
Confirmed,345,04-01-20,Fujian,5005,5001,province,1,,
Confirmed,345,04-02-20,Fujian,5005,5001,province,1,,
Confirmed,349,04-03-20,Fujian,5005,5001,province,1,,
Confirmed,350,04-04-20,Fujian,5005,5001,province,1,,
Confirmed,350,04-05-20,Fujian,5005,5001,province,1,,
Confirmed,350,04-06-20,Fujian,5005,5001,province,1,,
Confirmed,351,04-07-20,Fujian,5005,5001,province,1,,
Confirmed,351,04-08-20,Fujian,5005,5001,province,1,,
Confirmed,351,04-09-20,Fujian,5005,5001,province,1,,
Confirmed,351,04-10-20,Fujian,5005,5001,province,1,,
Confirmed,351,04-11-20,Fujian,5005,5001,province,1,,
Confirmed,352,04-12-20,Fujian,5005,5001,province,1,,
Confirmed,352,4/13/2020,Fujian,5005,5001,province,1,,
Confirmed,353,4/14/2020,Fujian,5005,5001,province,1,,
Confirmed,353,4/15/2020,Fujian,5005,5001,province,1,,
Confirmed,353,4/16/2020,Fujian,5005,5001,province,1,,
Confirmed,354,4/17/2020,Fujian,5005,5001,province,1,,
Confirmed,355,4/18/2020,Fujian,5005,5001,province,1,,
Confirmed,355,4/19/2020,Fujian,5005,5001,province,1,,
Confirmed,355,4/20/2020,Fujian,5005,5001,province,1,,
Confirmed,355,4/21/2020,Fujian,5005,5001,province,1,,
Confirmed,355,4/22/2020,Fujian,5005,5001,province,1,,
Confirmed,355,4/23/2020,Fujian,5005,5001,province,1,,
Confirmed,355,4/24/2020,Fujian,5005,5001,province,1,,
Confirmed,355,4/25/2020,Fujian,5005,5001,province,1,,
Confirmed,355,4/26/2020,Fujian,5005,5001,province,1,,
Confirmed,355,4/27/2020,Fujian,5005,5001,province,1,,
Confirmed,355,4/28/2020,Fujian,5005,5001,province,1,,
Confirmed,355,4/29/2020,Fujian,5005,5001,province,1,,
Confirmed,356,4/30/2020,Fujian,5005,5001,province,1,,
Confirmed,356,05-01-20,Fujian,5005,5001,province,1,,
Confirmed,356,05-02-20,Fujian,5005,5001,province,1,,
Confirmed,356,05-03-20,Fujian,5005,5001,province,1,,
Confirmed,356,05-04-20,Fujian,5005,5001,province,1,,
Confirmed,356,05-05-20,Fujian,5005,5001,province,1,,
Confirmed,356,05-06-20,Fujian,5005,5001,province,1,,
Confirmed,356,05-07-20,Fujian,5005,5001,province,1,,
Confirmed,356,05-08-20,Fujian,5005,5001,province,1,,
Confirmed,356,05-09-20,Fujian,5005,5001,province,1,,
Confirmed,356,05-10-20,Fujian,5005,5001,province,1,,
Confirmed,356,05-11-20,Fujian,5005,5001,province,1,,
Confirmed,356,05-12-20,Fujian,5005,5001,province,1,,
Confirmed,356,5/13/2020,Fujian,5005,5001,province,1,,
Confirmed,356,5/14/2020,Fujian,5005,5001,province,1,,
Confirmed,356,5/15/2020,Fujian,5005,5001,province,1,,
Confirmed,356,5/16/2020,Fujian,5005,5001,province,1,,
Confirmed,356,5/17/2020,Fujian,5005,5001,province,1,,
Confirmed,356,5/18/2020,Fujian,5005,5001,province,1,,
Confirmed,356,5/19/2020,Fujian,5005,5001,province,1,,
Confirmed,356,5/20/2020,Fujian,5005,5001,province,1,,
Confirmed,356,5/21/2020,Fujian,5005,5001,province,1,,
Confirmed,356,5/22/2020,Fujian,5005,5001,province,1,,
Confirmed,356,5/23/2020,Fujian,5005,5001,province,1,,
Confirmed,356,5/24/2020,Fujian,5005,5001,province,1,,
Confirmed,357,5/25/2020,Fujian,5005,5001,province,1,,
Confirmed,357,5/26/2020,Fujian,5005,5001,province,1,,
Confirmed,358,5/27/2020,Fujian,5005,5001,province,1,,
Confirmed,358,5/28/2020,Fujian,5005,5001,province,1,,
Confirmed,358,5/29/2020,Fujian,5005,5001,province,1,,
Confirmed,358,5/30/2020,Fujian,5005,5001,province,1,,
Confirmed,358,5/31/2020,Fujian,5005,5001,province,1,,
Confirmed,358,06-01-20,Fujian,5005,5001,province,1,,
Confirmed,358,06-02-20,Fujian,5005,5001,province,1,,
Confirmed,358,06-03-20,Fujian,5005,5001,province,1,,
Confirmed,358,06-04-20,Fujian,5005,5001,province,1,,
Deaths,0,1/22/2020,Fujian,5005,5001,province,2,,
Deaths,0,1/23/2020,Fujian,5005,5001,province,2,,
Deaths,0,1/24/2020,Fujian,5005,5001,province,2,,
Deaths,0,1/25/2020,Fujian,5005,5001,province,2,,
Deaths,0,1/26/2020,Fujian,5005,5001,province,2,,
Deaths,0,1/27/2020,Fujian,5005,5001,province,2,,
Deaths,0,1/28/2020,Fujian,5005,5001,province,2,,
Deaths,0,1/29/2020,Fujian,5005,5001,province,2,,
Deaths,0,1/30/2020,Fujian,5005,5001,province,2,,
Deaths,0,1/31/2020,Fujian,5005,5001,province,2,,
Deaths,0,02-01-20,Fujian,5005,5001,province,2,,
Deaths,0,02-02-20,Fujian,5005,5001,province,2,,
Deaths,0,02-03-20,Fujian,5005,5001,province,2,,
Deaths,0,02-04-20,Fujian,5005,5001,province,2,,
Deaths,0,02-05-20,Fujian,5005,5001,province,2,,
Deaths,0,02-06-20,Fujian,5005,5001,province,2,,
Deaths,0,02-07-20,Fujian,5005,5001,province,2,,
Deaths,0,02-08-20,Fujian,5005,5001,province,2,,
Deaths,0,02-09-20,Fujian,5005,5001,province,2,,
Deaths,0,02-10-20,Fujian,5005,5001,province,2,,
Deaths,0,02-11-20,Fujian,5005,5001,province,2,,
Deaths,0,02-12-20,Fujian,5005,5001,province,2,,
Deaths,0,2/13/2020,Fujian,5005,5001,province,2,,
Deaths,0,2/14/2020,Fujian,5005,5001,province,2,,
Deaths,0,2/15/2020,Fujian,5005,5001,province,2,,
Deaths,0,2/16/2020,Fujian,5005,5001,province,2,,
Deaths,0,2/17/2020,Fujian,5005,5001,province,2,,
Deaths,0,2/18/2020,Fujian,5005,5001,province,2,,
Deaths,0,2/19/2020,Fujian,5005,5001,province,2,,
Deaths,1,2/20/2020,Fujian,5005,5001,province,2,,
Deaths,1,2/21/2020,Fujian,5005,5001,province,2,,
Deaths,1,2/22/2020,Fujian,5005,5001,province,2,,
Deaths,1,2/23/2020,Fujian,5005,5001,province,2,,
Deaths,1,2/24/2020,Fujian,5005,5001,province,2,,
Deaths,1,2/25/2020,Fujian,5005,5001,province,2,,
Deaths,1,2/26/2020,Fujian,5005,5001,province,2,,
Deaths,1,2/27/2020,Fujian,5005,5001,province,2,,
Deaths,1,2/28/2020,Fujian,5005,5001,province,2,,
Deaths,1,2/29/2020,Fujian,5005,5001,province,2,,
Deaths,1,03-01-20,Fujian,5005,5001,province,2,,
Deaths,1,03-02-20,Fujian,5005,5001,province,2,,
Deaths,1,03-03-20,Fujian,5005,5001,province,2,,
Deaths,1,03-04-20,Fujian,5005,5001,province,2,,
Deaths,1,03-05-20,Fujian,5005,5001,province,2,,
Deaths,1,03-06-20,Fujian,5005,5001,province,2,,
Deaths,1,03-07-20,Fujian,5005,5001,province,2,,
Deaths,1,03-08-20,Fujian,5005,5001,province,2,,
Deaths,1,03-09-20,Fujian,5005,5001,province,2,,
Deaths,1,03-10-20,Fujian,5005,5001,province,2,,
Deaths,1,03-11-20,Fujian,5005,5001,province,2,,
Deaths,1,03-12-20,Fujian,5005,5001,province,2,,
Deaths,1,3/13/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/14/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/15/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/16/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/17/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/18/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/19/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/20/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/21/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/22/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/23/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/24/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/25/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/26/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/27/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/28/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/29/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/30/2020,Fujian,5005,5001,province,2,,
Deaths,1,3/31/2020,Fujian,5005,5001,province,2,,
Deaths,1,04-01-20,Fujian,5005,5001,province,2,,
Deaths,1,04-02-20,Fujian,5005,5001,province,2,,
Deaths,1,04-03-20,Fujian,5005,5001,province,2,,
Deaths,1,04-04-20,Fujian,5005,5001,province,2,,
Deaths,1,04-05-20,Fujian,5005,5001,province,2,,
Deaths,1,04-06-20,Fujian,5005,5001,province,2,,
Deaths,1,04-07-20,Fujian,5005,5001,province,2,,
Deaths,1,04-08-20,Fujian,5005,5001,province,2,,
Deaths,1,04-09-20,Fujian,5005,5001,province,2,,
Deaths,1,04-10-20,Fujian,5005,5001,province,2,,
Deaths,1,04-11-20,Fujian,5005,5001,province,2,,
Deaths,1,04-12-20,Fujian,5005,5001,province,2,,
Deaths,1,4/13/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/14/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/15/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/16/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/17/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/18/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/19/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/20/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/21/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/22/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/23/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/24/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/25/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/26/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/27/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/28/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/29/2020,Fujian,5005,5001,province,2,,
Deaths,1,4/30/2020,Fujian,5005,5001,province,2,,
Deaths,1,05-01-20,Fujian,5005,5001,province,2,,
Deaths,1,05-02-20,Fujian,5005,5001,province,2,,
Deaths,1,05-03-20,Fujian,5005,5001,province,2,,
Deaths,1,05-04-20,Fujian,5005,5001,province,2,,
Deaths,1,05-05-20,Fujian,5005,5001,province,2,,
Deaths,1,05-06-20,Fujian,5005,5001,province,2,,
Deaths,1,05-07-20,Fujian,5005,5001,province,2,,
Deaths,1,05-08-20,Fujian,5005,5001,province,2,,
Deaths,1,05-09-20,Fujian,5005,5001,province,2,,
Deaths,1,05-10-20,Fujian,5005,5001,province,2,,
Deaths,1,05-11-20,Fujian,5005,5001,province,2,,
Deaths,1,05-12-20,Fujian,5005,5001,province,2,,
Deaths,1,5/13/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/14/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/15/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/16/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/17/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/18/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/19/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/20/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/21/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/22/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/23/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/24/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/25/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/26/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/27/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/28/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/29/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/30/2020,Fujian,5005,5001,province,2,,
Deaths,1,5/31/2020,Fujian,5005,5001,province,2,,
Deaths,1,06-01-20,Fujian,5005,5001,province,2,,
Deaths,1,06-02-20,Fujian,5005,5001,province,2,,
Deaths,1,06-03-20,Fujian,5005,5001,province,2,,
Deaths,1,06-04-20,Fujian,5005,5001,province,2,,
Confirmed,0,1/22/2020,Gansu,5006,5001,province,1,,
Confirmed,2,1/23/2020,Gansu,5006,5001,province,1,,
Confirmed,2,1/24/2020,Gansu,5006,5001,province,1,,
Confirmed,4,1/25/2020,Gansu,5006,5001,province,1,,
Confirmed,7,1/26/2020,Gansu,5006,5001,province,1,,
Confirmed,14,1/27/2020,Gansu,5006,5001,province,1,,
Confirmed,19,1/28/2020,Gansu,5006,5001,province,1,,
Confirmed,24,1/29/2020,Gansu,5006,5001,province,1,,
Confirmed,26,1/30/2020,Gansu,5006,5001,province,1,,
Confirmed,29,1/31/2020,Gansu,5006,5001,province,1,,
Confirmed,40,02-01-20,Gansu,5006,5001,province,1,,
Confirmed,51,02-02-20,Gansu,5006,5001,province,1,,
Confirmed,55,02-03-20,Gansu,5006,5001,province,1,,
Confirmed,57,02-04-20,Gansu,5006,5001,province,1,,
Confirmed,62,02-05-20,Gansu,5006,5001,province,1,,
Confirmed,62,02-06-20,Gansu,5006,5001,province,1,,
Confirmed,67,02-07-20,Gansu,5006,5001,province,1,,
Confirmed,79,02-08-20,Gansu,5006,5001,province,1,,
Confirmed,83,02-09-20,Gansu,5006,5001,province,1,,
Confirmed,83,02-10-20,Gansu,5006,5001,province,1,,
Confirmed,86,02-11-20,Gansu,5006,5001,province,1,,
Confirmed,87,02-12-20,Gansu,5006,5001,province,1,,
Confirmed,90,2/13/2020,Gansu,5006,5001,province,1,,
Confirmed,90,2/14/2020,Gansu,5006,5001,province,1,,
Confirmed,90,2/15/2020,Gansu,5006,5001,province,1,,
Confirmed,90,2/16/2020,Gansu,5006,5001,province,1,,
Confirmed,91,2/17/2020,Gansu,5006,5001,province,1,,
Confirmed,91,2/18/2020,Gansu,5006,5001,province,1,,
Confirmed,91,2/19/2020,Gansu,5006,5001,province,1,,
Confirmed,91,2/20/2020,Gansu,5006,5001,province,1,,
Confirmed,91,2/21/2020,Gansu,5006,5001,province,1,,
Confirmed,91,2/22/2020,Gansu,5006,5001,province,1,,
Confirmed,91,2/23/2020,Gansu,5006,5001,province,1,,
Confirmed,91,2/24/2020,Gansu,5006,5001,province,1,,
Confirmed,91,2/25/2020,Gansu,5006,5001,province,1,,
Confirmed,91,2/26/2020,Gansu,5006,5001,province,1,,
Confirmed,91,2/27/2020,Gansu,5006,5001,province,1,,
Confirmed,91,2/28/2020,Gansu,5006,5001,province,1,,
Confirmed,91,2/29/2020,Gansu,5006,5001,province,1,,
Confirmed,91,03-01-20,Gansu,5006,5001,province,1,,
Confirmed,91,03-02-20,Gansu,5006,5001,province,1,,
Confirmed,91,03-03-20,Gansu,5006,5001,province,1,,
Confirmed,91,03-04-20,Gansu,5006,5001,province,1,,
Confirmed,102,03-05-20,Gansu,5006,5001,province,1,,
Confirmed,119,03-06-20,Gansu,5006,5001,province,1,,
Confirmed,120,03-07-20,Gansu,5006,5001,province,1,,
Confirmed,124,03-08-20,Gansu,5006,5001,province,1,,
Confirmed,124,03-09-20,Gansu,5006,5001,province,1,,
Confirmed,125,03-10-20,Gansu,5006,5001,province,1,,
Confirmed,127,03-11-20,Gansu,5006,5001,province,1,,
Confirmed,127,03-12-20,Gansu,5006,5001,province,1,,
Confirmed,127,3/13/2020,Gansu,5006,5001,province,1,,
Confirmed,129,3/14/2020,Gansu,5006,5001,province,1,,
Confirmed,133,3/15/2020,Gansu,5006,5001,province,1,,
Confirmed,133,3/16/2020,Gansu,5006,5001,province,1,,
Confirmed,133,3/17/2020,Gansu,5006,5001,province,1,,
Confirmed,133,3/18/2020,Gansu,5006,5001,province,1,,
Confirmed,134,3/19/2020,Gansu,5006,5001,province,1,,
Confirmed,134,3/20/2020,Gansu,5006,5001,province,1,,
Confirmed,134,3/21/2020,Gansu,5006,5001,province,1,,
Confirmed,136,3/22/2020,Gansu,5006,5001,province,1,,
Confirmed,136,3/23/2020,Gansu,5006,5001,province,1,,
Confirmed,136,3/24/2020,Gansu,5006,5001,province,1,,
Confirmed,136,3/25/2020,Gansu,5006,5001,province,1,,
Confirmed,136,3/26/2020,Gansu,5006,5001,province,1,,
Confirmed,136,3/27/2020,Gansu,5006,5001,province,1,,
Confirmed,136,3/28/2020,Gansu,5006,5001,province,1,,
Confirmed,138,3/29/2020,Gansu,5006,5001,province,1,,
Confirmed,138,3/30/2020,Gansu,5006,5001,province,1,,
Confirmed,138,3/31/2020,Gansu,5006,5001,province,1,,
Confirmed,138,04-01-20,Gansu,5006,5001,province,1,,
Confirmed,138,04-02-20,Gansu,5006,5001,province,1,,
Confirmed,138,04-03-20,Gansu,5006,5001,province,1,,
Confirmed,138,04-04-20,Gansu,5006,5001,province,1,,
Confirmed,138,04-05-20,Gansu,5006,5001,province,1,,
Confirmed,139,04-06-20,Gansu,5006,5001,province,1,,
Confirmed,139,04-07-20,Gansu,5006,5001,province,1,,
Confirmed,139,04-08-20,Gansu,5006,5001,province,1,,
Confirmed,139,04-09-20,Gansu,5006,5001,province,1,,
Confirmed,139,04-10-20,Gansu,5006,5001,province,1,,
Confirmed,139,04-11-20,Gansu,5006,5001,province,1,,
Confirmed,139,04-12-20,Gansu,5006,5001,province,1,,
Confirmed,139,4/13/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/14/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/15/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/16/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/17/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/18/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/19/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/20/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/21/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/22/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/23/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/24/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/25/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/26/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/27/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/28/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/29/2020,Gansu,5006,5001,province,1,,
Confirmed,139,4/30/2020,Gansu,5006,5001,province,1,,
Confirmed,139,05-01-20,Gansu,5006,5001,province,1,,
Confirmed,139,05-02-20,Gansu,5006,5001,province,1,,
Confirmed,139,05-03-20,Gansu,5006,5001,province,1,,
Confirmed,139,05-04-20,Gansu,5006,5001,province,1,,
Confirmed,139,05-05-20,Gansu,5006,5001,province,1,,
Confirmed,139,05-06-20,Gansu,5006,5001,province,1,,
Confirmed,139,05-07-20,Gansu,5006,5001,province,1,,
Confirmed,139,05-08-20,Gansu,5006,5001,province,1,,
Confirmed,139,05-09-20,Gansu,5006,5001,province,1,,
Confirmed,139,05-10-20,Gansu,5006,5001,province,1,,
Confirmed,139,05-11-20,Gansu,5006,5001,province,1,,
Confirmed,139,05-12-20,Gansu,5006,5001,province,1,,
Confirmed,139,5/13/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/14/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/15/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/16/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/17/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/18/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/19/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/20/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/21/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/22/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/23/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/24/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/25/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/26/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/27/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/28/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/29/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/30/2020,Gansu,5006,5001,province,1,,
Confirmed,139,5/31/2020,Gansu,5006,5001,province,1,,
Confirmed,139,06-01-20,Gansu,5006,5001,province,1,,
Confirmed,139,06-02-20,Gansu,5006,5001,province,1,,
Confirmed,139,06-03-20,Gansu,5006,5001,province,1,,
Confirmed,139,06-04-20,Gansu,5006,5001,province,1,,
Deaths,0,1/22/2020,Gansu,5006,5001,province,2,,
Deaths,0,1/23/2020,Gansu,5006,5001,province,2,,
Deaths,0,1/24/2020,Gansu,5006,5001,province,2,,
Deaths,0,1/25/2020,Gansu,5006,5001,province,2,,
Deaths,0,1/26/2020,Gansu,5006,5001,province,2,,
Deaths,0,1/27/2020,Gansu,5006,5001,province,2,,
Deaths,0,1/28/2020,Gansu,5006,5001,province,2,,
Deaths,0,1/29/2020,Gansu,5006,5001,province,2,,
Deaths,0,1/30/2020,Gansu,5006,5001,province,2,,
Deaths,0,1/31/2020,Gansu,5006,5001,province,2,,
Deaths,0,02-01-20,Gansu,5006,5001,province,2,,
Deaths,0,02-02-20,Gansu,5006,5001,province,2,,
Deaths,0,02-03-20,Gansu,5006,5001,province,2,,
Deaths,0,02-04-20,Gansu,5006,5001,province,2,,
Deaths,0,02-05-20,Gansu,5006,5001,province,2,,
Deaths,0,02-06-20,Gansu,5006,5001,province,2,,
Deaths,0,02-07-20,Gansu,5006,5001,province,2,,
Deaths,1,02-08-20,Gansu,5006,5001,province,2,,
Deaths,2,02-09-20,Gansu,5006,5001,province,2,,
Deaths,2,02-10-20,Gansu,5006,5001,province,2,,
Deaths,2,02-11-20,Gansu,5006,5001,province,2,,
Deaths,2,02-12-20,Gansu,5006,5001,province,2,,
Deaths,2,2/13/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/14/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/15/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/16/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/17/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/18/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/19/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/20/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/21/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/22/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/23/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/24/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/25/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/26/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/27/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/28/2020,Gansu,5006,5001,province,2,,
Deaths,2,2/29/2020,Gansu,5006,5001,province,2,,
Deaths,2,03-01-20,Gansu,5006,5001,province,2,,
Deaths,2,03-02-20,Gansu,5006,5001,province,2,,
Deaths,2,03-03-20,Gansu,5006,5001,province,2,,
Deaths,2,03-04-20,Gansu,5006,5001,province,2,,
Deaths,2,03-05-20,Gansu,5006,5001,province,2,,
Deaths,2,03-06-20,Gansu,5006,5001,province,2,,
Deaths,2,03-07-20,Gansu,5006,5001,province,2,,
Deaths,2,03-08-20,Gansu,5006,5001,province,2,,
Deaths,2,03-09-20,Gansu,5006,5001,province,2,,
Deaths,2,03-10-20,Gansu,5006,5001,province,2,,
Deaths,2,03-11-20,Gansu,5006,5001,province,2,,
Deaths,2,03-12-20,Gansu,5006,5001,province,2,,
Deaths,2,3/13/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/14/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/15/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/16/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/17/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/18/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/19/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/20/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/21/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/22/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/23/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/24/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/25/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/26/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/27/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/28/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/29/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/30/2020,Gansu,5006,5001,province,2,,
Deaths,2,3/31/2020,Gansu,5006,5001,province,2,,
Deaths,2,04-01-20,Gansu,5006,5001,province,2,,
Deaths,2,04-02-20,Gansu,5006,5001,province,2,,
Deaths,2,04-03-20,Gansu,5006,5001,province,2,,
Deaths,2,04-04-20,Gansu,5006,5001,province,2,,
Deaths,2,04-05-20,Gansu,5006,5001,province,2,,
Deaths,2,04-06-20,Gansu,5006,5001,province,2,,
Deaths,2,04-07-20,Gansu,5006,5001,province,2,,
Deaths,2,04-08-20,Gansu,5006,5001,province,2,,
Deaths,2,04-09-20,Gansu,5006,5001,province,2,,
Deaths,2,04-10-20,Gansu,5006,5001,province,2,,
Deaths,2,04-11-20,Gansu,5006,5001,province,2,,
Deaths,2,04-12-20,Gansu,5006,5001,province,2,,
Deaths,2,4/13/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/14/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/15/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/16/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/17/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/18/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/19/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/20/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/21/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/22/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/23/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/24/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/25/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/26/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/27/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/28/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/29/2020,Gansu,5006,5001,province,2,,
Deaths,2,4/30/2020,Gansu,5006,5001,province,2,,
Deaths,2,05-01-20,Gansu,5006,5001,province,2,,
Deaths,2,05-02-20,Gansu,5006,5001,province,2,,
Deaths,2,05-03-20,Gansu,5006,5001,province,2,,
Deaths,2,05-04-20,Gansu,5006,5001,province,2,,
Deaths,2,05-05-20,Gansu,5006,5001,province,2,,
Deaths,2,05-06-20,Gansu,5006,5001,province,2,,
Deaths,2,05-07-20,Gansu,5006,5001,province,2,,
Deaths,2,05-08-20,Gansu,5006,5001,province,2,,
Deaths,2,05-09-20,Gansu,5006,5001,province,2,,
Deaths,2,05-10-20,Gansu,5006,5001,province,2,,
